time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.09947898254168287,-0.27985137313948877,13.67041647650038,6.212515558866066,6.220977264945974,0.0,0.33160261629638477,-0.6201905429377863,4.122240057865051,-0.019804265483321818,-0.04301822970190415,0.0,447.83400975697464,450.06080650704814,449.4987664775778,449.44411096978587
1.8600000000000012,0.12067345026493353,-0.3185328778257432,13.920730664695986,6.211217172105034,6.218521154375786,0.0,0.37511124625333486,-0.6692956366100974,4.221154745735014,-0.025589316418250418,-0.03706544247409609,0.0,453.0160399856911,453.49363507538203,454.5424056690925,454.078519776451
1.9200000000000013,0.14466055499670827,-0.36033497220380317,14.179005846616118,6.210661077343957,6.216235519943492,0.0,0.4246674298797841,-0.7241687158867836,4.38733957676822,0.011753008872326524,-0.040233990445527085,0.0,475.36019900432024,475.11671407524204,473.2756417124588,476.1413538757733
1.9800000000000013,0.17134020542709924,-0.4050783039841864,14.442325001522526,6.211368551648601,6.213914553984342,0.0,0.46485819697310193,-0.7672181387557103,4.389922940658991,0.011867587009773372,-0.03574872507290235,0.0,424.7746571797486,425.15834950203987,425.65165504725684,425.6613446536133
2.0400000000000014,0.2006690342924884,-0.45259663437490105,14.708628289712818,6.212204635527165,6.212141047062271,0.0,0.5129361298715969,-0.8166260541400135,4.48644226296908,0.01777781896242138,-0.019405612116338438,0.0,454.85708761864163,456.16386775885627,455.0275466601518,455.50036946882307
2.1000000000000014,0.2323936085331202,-0.502545741528407,14.973430497660306,6.213011889823431,6.210800408395526,0.0,0.5446683026060133,-0.8483296410628977,4.340848511246852,0.002983430552997022,-0.028984600000446205,0.0,375.0591564934793,374.1273661405886,374.63884751713636,373.19729045555215
2.1600000000000015,0.2665121439335693,-0.554844064451254,15.235958094584102,6.213411906308195,6.209391466325204,0.0,0.5927433728489331,-0.8949070131188545,4.409769597175292,0.013169570338882868,-0.014280775369392032,0.0,445.4892960802694,446.69001599824196,446.50423009448906,447.33445326230816
2.2200000000000015,0.3035321370898186,-0.6099214946351035,15.502521030214773,6.214743819416906,6.208205664810535,0.0,0.6413272370201624,-0.940891355792672,4.4753795279889905,0.03593591094123291,-0.033951947872213645,0.0,447.5107538991225,445.9064834359719,444.53320887801544,446.39509989689185
2.2800000000000016,0.3434481785587734,-0.6676888743298847,15.772418954841836,6.216678045074932,6.205687966697706,0.0,0.6893934868274055,-0.9844926266455759,4.521010291392906,0.023565888025141292,-0.06716890799167902,0.0,442.70584681498605,439.96260215929937,439.87137323094,438.84605873068665
2.3400000000000016,0.3862774611007433,-0.7280181996517707,16.044741072526488,6.219179693648943,6.20223054700757,0.0,0.7385744824586079,-1.026292201253683,4.556212032157941,0.06419092330218086,-0.043291274604902716,0.0,436.6297657284409,438.6149655697235,435.62782667600067,439.0129148324871
2.4000000000000017,0.43216700577537065,-0.7908432570079664,16.319786835723995,6.223114777295912,6.199978221044519,0.0,0.7912814358679437,-1.0675050413978513,4.611739627940638,0.06823474280083813,-0.02798788184418161,0.0,443.3042793114956,444.55942119482245,444.5304329318421,444.8648891094035
2.4600000000000017,0.48136949298514187,-0.8561458404364517,16.599496484435292,6.22776357108652,6.198761257787902,0.0,0.8489030577855605,-1.1087898075114782,4.711501253674755,0.09146439203369675,-0.008152377345563105,0.0,457.60950330601776,459.18590397258805,457.8537911406115,459.70281885518295
2.520000000000002,0.5337306685580221,-0.9236243082221693,16.881443959714826,6.233135540913203,6.197975995193351,0.0,0.8965203896536652,-1.1400639330401097,4.686865792508969,0.08536228659612112,-0.025451946343548127,0.0,420.5314259855922,419.0300995342499,419.6908812280257,419.1680452011992
2.580000000000002,0.5891873827524082,-0.9930217779646099,17.16452652210788,6.238201275812241,6.196656954366663,0.0,0.9521414515004848,-1.1727004397277045,4.748962912036667,0.08249491497773095,-0.01582166819582958,0.0,446.67615344127955,447.46089363908806,448.0431280016864,447.81569067424255
2.640000000000002,0.6482975369453488,-1.0644332380306234,17.454740588686462,6.242960135508774,6.196810797513516,0.0,1.0181492552299993,-1.2071181645442648,4.924102526383227,0.07204786080734897,0.025267311094838617,0.0,480.8453865513208,483.94844714777514,482.42374752215323,481.6386528701616
2.700000000000002,0.7109572726421078,-1.1376261769404856,17.75087974884262,6.247191612329269,6.198207284253865,0.0,1.0703535062397107,-1.2322740809654082,4.947128759621573,0.06729127377758896,0.018958518089856397,0.0,437.13620174522725,436.61015149675706,437.6766704761684,437.2844364286827
2.760000000000002,0.7769257831676999,-1.212340159633286,18.050801810853617,6.250964069406994,6.199180943382373,0.0,1.1284345396980486,-1.257792526107947,5.049839157990918,0.05212920011797667,0.010114365590229438,0.0,462.6708531681584,461.9738233273401,462.78292485928205,461.59042600877245
2.820000000000002,0.8462120446380618,-1.2884585949014837,18.355156976325006,6.2535472917545345,6.199396634546144,0.0,1.181031811341549,-1.2792161947777057,5.0951365207680075,0.010395135868432053,-0.014489794674233492,0.0,446.277100188039,444.26395378321445,447.19234536918134,443.7801389890719
2.880000000000002,0.918480670400102,-1.3657652210847508,18.66019385586296,6.253972391931871,6.198752378157485,0.0,1.2279783573656204,-1.2976386934343442,5.072837245876249,-0.0005301768644204448,-0.004128002675861696,0.0,423.11753475092803,424.008918060082,424.8527322390558,423.91470855677824
2.940000000000002,0.9932800115420032,-1.4440730500897525,18.960441580181396,6.253800107583489,6.198561755366775,0.0,1.2653826603596972,-1.3126547357673202,4.936014391439971,-0.008021869320441709,-0.00133981150191424,0.0,383.374062719194,383.6390098342308,384.6984331824942,383.9883059279656
3.000000000000002,1.0710052580210963,-1.5235241787716152,19.260531623801153,6.253458014007613,6.199046268746997,0.0,1.3253639866393445,-1.3357499576802359,5.066383671867162,-0.0014235514797402032,0.022263329431935222,0.0,468.57064247823934,470.40214553955775,471.3914922382674,471.90126464208237
3.0600000000000023,1.152281215025679,-1.6043585269985923,19.568101106157958,6.253302166673333,6.19992096170723,0.0,1.383643159687306,-1.3587333931724186,5.185380685348247,-0.005055360962884758,-0.008868349582845278,0.0,468.9322330756466,466.50725529050266,469.13795552687543,468.85588921974676
3.1200000000000023,1.237321905710191,-1.6866792128327646,19.886194197931005,6.252695275159521,6.199203208715705,0.0,1.4510106146739292,-1.3853160705562257,5.4165945852503565,-0.02288221785464599,-0.019007613935337262,0.0,502.56975423741244,501.8343534172559,502.44253823600076,501.14839005829225
